id:ID,name,:LABEL
C1332985,Childhood Nodular Lymphocyte Predominant Hodgkin Lymphoma,Disease
C1332986,Childhood Osteosarcoma,Disease
C1332995,Childhood Pilocytic Astrocytoma,Disease
C1332996,Childhood B Lymphoblastic Lymphoma,Disease
C1332998,Childhood T Lymphoblastic Lymphoma,Disease
C1333001,Childhood Renal Cell Carcinoma,Disease
C1333003,Childhood Kidney Neoplasm,Disease
C1333004,Childhood Supratentorial Neoplasm,Disease
C1333015,Childhood Kidney Wilms Tumor,Disease
C1333032,Chronic Adult T-Cell Leukemia/Lymphoma,Disease
C1333034,Chronic Cancer Pain,Disease
C1333043,Chronic Myelomonocytic Leukemia-1,Disease
C1333044,Chronic Myelomonocytic Leukemia-2,Disease
C1333046,"Myeloproliferative Neoplasm, Unclassifiable",Disease
C1333059,Conventional Lipoma,Disease
C1333063,Classical Burkitt Lymphoma,Disease
C1333064,Classical Hodgkin's Lymphoma,Disease
C1333065,Lung Clear Cell Tumor,Disease
C1333067,Clear Cell Hepatocellular Carcinoma,Disease
C1333069,Thymic Clear Cell Carcinoma,Disease
C1333071,Chordoma of clivus,Disease
C1333081,Colloid Carcinoma of the Pancreas,Disease
C1333084,Colon Neuroendocrine Tumor G1,Disease
C1333085,Colon Carcinoma Metastatic in the Liver,Disease
C1333096,Colon Mucosa-Associated Lymphoid Tissue Lymphoma,Disease
C1333100,Squamous cell carcinoma of colon,Disease
C1333110,Colorectal High Grade Intraepithelial Neoplasia,Disease
C1333112,Colorectal Intraepithelial Neoplasia,Disease
C1333116,Colorectal Traditional Serrated Adenoma,Disease
C1333117,Colorectal Tubular Adenoma,Disease
C1333119,Colorectal Villous Adenoma,Disease
C1333125,combined type small cell lung cancer,Disease
C1333148,Conjunctival intraepithelial neoplasia,Disease
C1333160,Lipoma of corpus callosum,Disease
C1333171,Primary Cutaneous Follicle Center Lymphoma,Disease
C1333172,Cutaneous Follicular Lymphoma,Disease
C1333177,Lymphoproliferative Disorder of the Skin,Disease
C1333190,Cystic Neoplasm,Disease
C1333268,Deep Penetrating Nevus,Disease
C1333275,Dermal Fibroma,Disease
C1333280,Desmoplastic melanoma,Disease
C1333286,Diencephalic Neoplasm,Disease
C1333290,Diffuse follicle center lymphoma,Disease
C1333291,Diffuse Idiopathic Pulmonary Neuroendocrine Cell Hyperplasia,Disease
C1333292,Diffuse infiltrative lymphocytosis syndrome,Disease
C1333294,ALK positive large B-cell lymphoma,Disease
C1333295,Diffuse Large B-Cell Lymphoma Germinal Center B-Cell Type,Disease
C1333296,Activated B-cell type diffuse large B-cell lymphoma,Disease
C1333297,Type C Lymphomatoid Papulosis,Disease
C1333306,Distal-Type Epithelioid Sarcoma,Disease
C1333308,Distal Bile Duct Carcinoma,Disease
C1333322,Duodenal Villous Adenoma,Disease
C1333324,Barretts esophagus with dysplasia,Disease
C1333375,Ectopic thymus,Disease
C1333378,Central Nervous System Embryonal Neoplasm,Disease
C1333383,Encapsulated Thymoma,Disease
C1333394,Endometrial intraepithelial neoplasia,Disease
C1333396,Endometrial Squamous Cell Carcinoma,Disease
C1333419,Liver and Intrahepatic Bile Duct Epithelial Neoplasm,Disease
C1333422,epithelioid cell intraocular melanoma,Disease
C1333430,EBV-Related Hodgkin Lymphoma,Disease
C1333431,EBV-Related Lymphoma,Disease
C1333432,EBV-Related Malignant Neoplasm,Disease
C1333443,Esophageal Basaloid Carcinoma,Disease
C1333446,Esophageal Gastrointestinal Stromal Tumor,Disease
C1333450,Esophageal High Grade Intraepithelial Neoplasia,Disease
C1333456,Esophageal Liposarcoma,Disease
C1333460,Esophageal Melanoma,Disease
C1333468,Esophageal Squamous Intraepithelial Neoplasia,Disease
C1333472,Ethmoid Sinus Adenocarcinoma,Disease
C1333482,Exaggerated placental site,Disease
C1333500,Extragastrointestinal Gastrointestinal Stromal Tumor,Disease
C1333502,extragonadal seminoma,Disease
C1333590,Fallopian Tube Adenocarcinoma,Disease
C1333593,Fallopian Tube Gestational Choriocarcinoma,Disease
C1333600,Hereditary Malignant Neoplasm,Disease
C1333620,Flat Ductal Epithelial Atypia of the Breast,Disease
C1333749,Gallbladder Melanoma,Disease
C1333761,Gastric Adenosquamous Carcinoma,Disease
C1333762,Gastric Cardia Adenocarcinoma,Disease
C1333763,Gastric Cardia Carcinoma,Disease
C1333768,Gastric Gastrointestinal Stromal Tumor,Disease
C1333774,Gastric Inflammatory Myofibroblastic Tumor,Disease
C1333782,Gastric Mucosa-Associated Lymphoid Tissue Lymphoma,Disease
C1333786,Gastric Precancerous Condition,Disease
C1333789,Gastric Squamous Cell Carcinoma,Disease
C1333791,Tubular adenocarcinoma gastric,Disease
C1333800,Digestive System Non-Hodgkin Lymphoma,Disease
C1333802,Gastrointestinal Stromal Tumor of the Gastrointestinal Tract,Disease
C1333813,Central Nervous System Germinoma,Disease
C1333826,Glomus Tumor of Uncertain Malignant Potential,Disease
C1333843,Grade 3 Invasive Breast Carcinoma,Disease
C1333855,Grade 3 Colon Adenocarcinoma,Disease
C1333856,Grade 3 Colorectal Adenocarcinoma,Disease
C1333859,Grade 2 Colon Adenocarcinoma,Disease
C1333860,Grade 2 Colorectal Adenocarcinoma,Disease
C1333866,Grade 1 Colon Adenocarcinoma,Disease
C1333869,Pancreatic Intraepithelial Neoplasia-1,Disease
C1333873,Granular Cell Tumor of the Neurohypophysis,Disease
C1333878,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma,Disease
C1333940,Head and Neck Basaloid Carcinoma,Disease
C1333944,Paraganglioma of head and neck,Disease
C1333947,Heavy Chain Deposition Disease,Disease
C1333955,central nervous system hemangioblastoma,Disease
C1333962,Hepatic Angiomyolipoma,Disease
C1333963,Carcinoid tumour of the liver,Disease
C1333964,Liver Dysplastic Nodule,Disease
C1333967,Inflammatory pseudotumor of liver,Disease
C1333969,Liver Leiomyosarcoma,Disease
C1333971,Mesenchymal hamartoma of liver,Disease
C1333976,Liver and Intrahepatic Bile Duct Neoplasm,Disease
C1333977,Hepatitis B Virus-Related Hepatocellular Carcinoma,Disease
C1333978,Hepatitis C Virus-Related Hepatocellular Carcinoma,Disease
C1333979,Hepatitis Virus-Related Hepatocellular Carcinoma,Disease
C1333984,Hepatosplenic T-cell lymphoma,Disease
C1333985,Hereditary clear cell renal cell carcinoma,Disease
C1333987,Hereditary Glomangioma,Disease
C1333989,Familial meningioma,Disease
C1333990,Hereditary Nonpolyposis Colorectal Cancer,Disease
C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,Disease
C1333992,Hereditary Ovarian Carcinoma,Disease
C1333993,hereditary paraganglioma,Disease
C1334003,Barretts esophagus with high grade dysplasia,Disease
C1334008,High Grade Sarcoma,Disease
C1334011,High Grade Cervical Intraepithelial Neoplasia,Disease
C1334015,High Grade Intraepithelial Neoplasia,Disease
C1334030,Histiocytic and Dendritic Cell Neoplasm,Disease
C1334053,Human Papillomavirus-Related Endocervical Adenocarcinoma,Disease
C1334054,Human Papillomavirus-Related Esophageal Squamous Cell Carcinoma,Disease
C1334057,Human Papillomavirus-Related Squamous Cell Carcinoma,Disease
C1334068,Hypercellular bone marrow,Disease
C1334069,Hyperimmunoglobulin Syndrome,Disease
C1334154,Malignant teratoma of testis,Disease
C1334170,Indolent Non-Hodgkin Lymphoma,Disease
C1334177,Infiltrating Cervical Carcinoma,Disease
C1334179,Inflammatory Leiomyosarcoma,Disease
C1334180,Inflammatory malignant fibrous histiocytoma,Disease
C1334206,Intermediate Grade Ductal Breast Carcinoma In Situ,Disease
C1334222,Intermediate Risk Gastrointestinal Stromal Tumor,Disease
C1334228,Intestinal Graft Versus Host Disease,Disease
C1334229,Intestinal Intraepithelial Neoplasia,Disease
C1334240,Intracranial Germinoma,Disease
C1334243,Intracranial Melanoma,Disease
C1334260,Intramuscular Myxoma,Disease
C1334261,Intraorbital Meningioma,Disease
C1334266,Intraurothelial Neoplasia,Disease
C1334271,Intraventricular Meningioma,Disease
C1334272,Invasive Apocrine Breast Carcinoma,Disease
C1334274,Invasive Carcinoma,Disease
C1334277,Invasive Ductal and Lobular Carcinoma,Disease
C1334281,Infiltrating Bladder Urothelial Carcinoma,Disease
C1334282,Inverted urothelial papilloma,Disease
C1334358,Lacrimal Gland Carcinoma,Disease
C1334363,Lung Large Cell Neuroendocrine Carcinoma,Disease
C1334377,Laryngeal Sarcoma,Disease
C1334378,Laryngeal Small Cell Carcinoma,Disease
C1334386,Meningeal melanoma,Disease
C1334402,Lipomatous hemangiopericytoma,Disease
C1334407,Localized Carcinoma,Disease
C1334410,Localized Primitive Neuroectodermal Tumor,Disease
C1334411,Locally Metastatic Malignant Neoplasm,Disease
C1334413,Low Grade Ductal Breast Carcinoma In Situ,Disease
C1334414,Barretts esophagus with low grade dysplasia,Disease
C1334415,Low Grade Gastric Intraepithelial Neoplasia,Disease
C1334416,Low Grade Malignant Peripheral Nerve Sheath Tumor,Disease
C1334425,Low Grade Malignant Neoplasm,Disease
C1334439,adenoid cystic carcinoma of lung,Disease
C1334452,Neuroendocrine neoplasm of lung,Disease
C1334455,Pulmonary Sclerosing Hemangioma,Disease
C1334461,Salivary Gland Lymphoepithelial Carcinoma,Disease
C1334464,Lymphohistiocytoid Mesothelioma,Disease
C1334549,Major Salivary Gland Carcinoma,Disease
C1334557,Malignant Adult Brain Neoplasm,Disease
C1334573,Malignant Childhood Central Nervous System Neoplasm,Disease
C1334603,Malignant Mixed Mesodermal (Mullerian) Tumor,Disease
C1334609,Malignant Ovarian Sex Cord-Stromal Tumor,Disease
C1334615,Malignant Phyllodes Tumor of Prostate,Disease
C1334620,Malignant Smooth Muscle Neoplasm,Disease
C1334631,Intraductal Proliferative Lesion of the Breast,Disease
C1334633,Mature B-Cell Neoplasm,Disease
C1334634,Mature B-Cell Non-Hodgkin Lymphoma,Disease
C1334647,Maxillary Sinus Squamous Cell Carcinoma,Disease
C1334655,Mediastinal Germ Cell Tumor,Disease
C1334657,"Mediastinal B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classic Hodgkin Lymphoma",Disease
C1334658,Mediastinal Hodgkin Lymphoma,Disease
C1334660,Mediastinal Leiomyosarcoma,Disease
C1334664,Mediastinal Lymphangioma,Disease
C1334665,Mediastinal Lymphoma,Disease
C1334670,Mediastinal Mixed Embryonal Carcinoma and Teratoma,Disease
C1334680,Mediastinal seminoma,Disease
C1334682,Mediastinal teratoma,Disease
C1334687,Megakaryocytic Neoplasm,Disease
C1334688,Megaloblastic erythroid hyperplasia,Disease
C1334691,Melanomatosis,Disease
C1334695,Meningeal Gliomatosis,Disease
C1334699,Mesenchymal Cell Neoplasm,Disease
C1334708,Metaplastic carcinoma of breast,Disease
C1334718,metastatic Ewing sarcoma/peripheral primitive neuroectodermal tumor,Disease
C1334720,Metastatic Malignant Peripheral Nerve Sheath Tumor,Disease
C1334749,Lymphoproliferative disorder caused by methotrexate,Disease
C1334753,Breast Microglandular Adenosis,Disease
C1334759,Adenoma of middle ear,Disease
C1334768,Minor Salivary Gland Adenocarcinoma,Disease
C1334771,Minor Salivary Gland Carcinoma,Disease
C1334776,Soft Tissue Tumor of Uncertain Differentiation,Disease
C1334781,Mixed Cell Type Gastrointestinal Stromal Tumor,Disease
C1334798,Monomorphic Post-Transplant Lymphoproliferative Disorder,Disease
C1334801,Monophasic Synovial Sarcoma,Disease
C1334804,Motor Manifestations,Disease
C1334807,Mucinous carcinoma of breast,Disease
C1334811,Mucinous neoplasm,Disease
C1334813,Mucoepidermoid Breast Carcinoma,Disease
C1334814,Thymic Mucoepidermoid Carcinoma,Disease
C1334815,Multi-centric Castleman's Disease,Disease
C1334820,Multifocal osteosarcoma,Disease
C1334920,Adenocarcinoma of the nasal cavity,Disease
C1334953,Neuroblastic tumors,Disease
C1334956,"Neuroepithelial, Perineurial, and Schwann Cell Neoplasm",Disease
C1334957,Neoplasm of the posterior pituitary,Disease
C1334963,Nevoid Basal Cell Carcinoma Syndrome Associated Medulloblastoma,Disease
C1334968,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Disease
C1334970,Medulloblastoma with extensive nodularity,Disease
C1334971,Nodular Neoplasm,Disease
C1334974,Non-Cutaneous Melanoma,Disease
C1334978,Non-Hereditary Clear Cell Renal Cell Carcinoma,Disease
C1335029,Non-Neoplastic Peripheral Nervous System Disorder,Disease
C1335051,Non-Neoplastic Urinary System Disorder,Disease
C1335059,testicular nonseminoma,Disease
C1335060,Non-Small Cell Adenocarcinoma,Disease
C1335096,Occult Lung Adenocarcinoma,Disease
C1335101,Occupational Malignant Neoplasm,Disease
C1335103,Ocular Adnexal Mucosa-Associated Lymphoid Tissue Lymphoma,Disease
C1335107,Olfactory Groove Meningioma,Disease
C1335110,Oligodendroglial Neoplasm,Disease
C1335113,Opisthorchis Viverrini-Related Cholangiocarcinoma,Disease
C1335114,Optic Nerve Astrocytoma,Disease
C1335118,Oral Cavity Granular Cell Tumor,Disease
C1335122,Oral Cavity Mucosal Melanoma,Disease
C1335146,Osteogenic Neoplasm,Disease
C1335148,Osteosarcoma Arising in Paget Disease of Bone,Disease
C1335153,Ovarian Carcinoid Tumor,Disease
C1335155,Ovarian Cystic Teratoma,Disease
C1335167,Ovarian Mucinous Adenocarcinoma,Disease
C1335168,Ovarian mucinous tumor,Disease
C1335169,Ovarian Adenosarcoma,Disease
C1335177,Ovarian Serous Adenocarcinoma,Disease
C1335178,Ovarian Serous Surface Papillary Adenocarcinoma,Disease
C1335184,Ovarian Transitional Cell Carcinoma,Disease
C1335299,Pancreatic Adenosquamous Carcinoma,Disease
C1335302,Pancreatic Ductal Adenocarcinoma,Disease
C1335325,Papillary Lung Adenocarcinoma,Disease
C1335354,Parotid Gland Adenocarcinoma,Disease
C1335355,Adenoid cystic carcinoma of parotid gland,Disease
C1335356,Carcinoma ex pleomorphic adenoma of parotid gland,Disease
C1335363,Mucoepidermoid carcinoma of parotid gland,Disease
C1335367,Parotid Gland Squamous Cell Carcinoma,Disease
C1335377,periampullary adenocarcinoma,Disease
C1335381,Pericardial mesothelioma,Disease
C1335389,Lipomatosis of Nerve,Disease
C1335392,Pericytic Neoplasm,Disease
C1335409,Prostate Phyllodes Tumor,Disease
C1335411,Cyst of pineal gland,Disease
C1335433,Pleural Carcinomatosis,Disease
C1335437,Plexopathy,Disease
C1335461,Postsurgical Stage I Hepatoblastoma,Disease
C1335468,precancerous polyps,Disease
C1335469,Precursor Lymphoid Neoplasm,Disease
C1335473,Primary chondrosarcoma of bone,Disease
C1335475,Primary Carcinoma,Disease
C1335482,Gastric Burkitt Lymphoma,Disease
C1335483,Gastric Diffuse Large B-Cell Lymphoma,Disease
C1335484,Gastric T-Cell Non-Hodgkin Lymphoma,Disease
C1335488,Primary Lung Meningioma,Disease
C1335511,Prostate Leiomyosarcoma,Disease
C1335512,Prostate Lymphoma,Disease
C1335563,Proximal-Type Epithelioid Sarcoma,Disease
C1335661,Radiation-Related Angiosarcoma,Disease
C1335667,Reactive Lymphocytosis,Disease
C1335684,Rectal Lipoma,Disease
C1335693,Recurrent Anaplastic Large Cell Lymphoma,Disease
C1335701,Recurrent Follicular Lymphoma,Disease
C1335703,Recurrent Head and Neck Carcinoma,Disease
C1335710,Recurrent Malignant Peripheral Nerve Sheath Tumor,Disease
C1335712,Recurrent Medulloblastoma,Disease
C1335713,Recurrent Meningioma,Disease
C1335723,Refractory Follicular Lymphoma,Disease
C1335727,Refractory Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma,Disease
C1335729,Refractory Neoplasm,Disease
C1335748,Renal Pelvis Adenocarcinoma,Disease
C1335749,Renal Pelvis Carcinoma,Disease
C1335779,Retroperitoneal Lymphoma,Disease
C1335900,Salivary Gland Epithelial Myoepithelial Carcinoma,Disease
C1335903,Mucoepidermoid carcinoma of salivary gland,Disease
C1335907,Polymorphous low grade adenocarcinoma of salivary gland,Disease
C1335911,Salivary Gland Sialoblastoma,Disease
C1335929,Schwannomatosis,Disease
C1335931,Breast Sclerosing Adenosis,Disease
C1335938,Secondary Chondrosarcoma,Disease
C1335965,Signet-ring cell adenocarcinoma gastric,Disease
C1335968,"Vulvar Intraepithelial Neoplasia, Differentiated Type",Disease
C1335971,Skeletal Muscle Neoplasm,Disease
C1335975,Skull Base Chordoma,Disease
C1335976,Skull Base Meningioma,Disease
C1335996,Gastrointestinal stromal tumor of small intestine,Disease
C1336005,Small Intestinal Neuroendocrine Neoplasm,Disease
C1336007,Small Intestinal Sarcoma,Disease
C1336012,Small Lymphocytic Lymphoma with Plasmacytoid Differentiation,Disease
C1336026,Solid Lung Adenocarcinoma,Disease
C1336027,Solid Papillary Breast Carcinoma,Disease
C1336030,Solid pseudopapillary tumour of the pancreas,Disease
C1336050,Spinal Degenerative Disorder,Disease
C1336052,Spindle Cell Neoplasm,Disease
C1336056,Spindle Cell Type Gastrointestinal Stromal Tumor,Disease
C1336076,Sporadic Breast Carcinoma,Disease
C1336077,Sporadic Burkitt's lymphoma,Disease
C1336078,"Papillary renal cell carcinoma, sporadic",Disease
C1336079,Squamous cell breast carcinoma,Disease
C1336082,Thymic Squamous Cell Carcinoma,Disease
C1336084,Squamous Lung Dysplasia,Disease
C1336109,Stage IA1 Cervical Cancer,Disease
C1336117,Stage IA Lung Adenocarcinoma AJCC v7,Disease
C1336118,Stage IA Lung Cancer AJCC v7,Disease
C1336119,stage IA non-small cell lung cancer,Disease
C1336128,Stage IB1 Cervical Cancer,Disease
C1336132,Stage IB Uterine Corpus Cancer AJCC v7,Disease
C1336137,Stage IB Lung Adenocarcinoma AJCC v7,Disease
C1336138,Stage IB Lung Cancer AJCC v7,Disease
C1336139,Stage IB Non-Small Cell Lung Carcinoma AJCC v7,Disease
C1336145,Stage IB Lung Squamous Cell Carcinoma AJCC v7,Disease
C1336160,Stage IIA Esophageal Squamous Cell Carcinoma AJCC v7,Disease
C1336191,Stage IIB Osteosarcoma AJCC v7,Disease
C1336254,Stage III Liver Cancer,Disease
C1336257,Stage 3 Neuroblastoma,Disease
C1336423,Stage IV Liver Cancer,Disease
C1336476,Stage I Pleural Malignant Mesothelioma AJCC v7,Disease
C1336518,Subglottic hemangioma,Disease
C1336522,Adenoid cystic carcinoma of submandibular gland,Disease
C1336527,"Carcinoma of urinary bladder, superficial",Disease
C1336536,Supratentorial Glioblastoma,Disease
C1336538,"Supratentorial Embryonal Tumor, Not Otherwise Specified",Disease
C1336548,Systemic Anaplastic Large Cell Lymphoma,Disease
C1336554,T-Cell and NK-Cell Neoplasm,Disease
C1336708,Testicular Germ Cell Tumor,Disease
C1336716,testicular embryonal carcinoma and teratoma,Disease
C1336719,"Testicular Mixed Germ Cell-Sex Cord-Stromal Tumor, Unclassified",Disease
C1336727,Testicular Sarcoma,Disease
C1336733,Thalamic Neoplasm,Disease
C1336735,Treatment related acute myeloid leukaemia,Disease
C1336745,Thymic Lymphoma,Disease
C1336746,Thymic Carcinoid Tumor,Disease
C1336748,Thyroid Angiosarcoma,Disease
C1336749,Thyroid Diffuse Large B-Cell Lymphoma,Disease
C1336750,Thyroid Gland Oncocytic Adenoma,Disease
C1336751,Thyroid Hyalinizing Trabecular Adenoma,Disease
C1336753,Thyroid Lymphoma,Disease
C1336755,Thyroid Non-Hodgkin's Lymphoma,Disease
C1336820,Treatment-Induced Anemia,Disease
C1336829,Tuberculum Sellae Meningioma,Disease
C1336839,Type 1 Papillary Renal Cell Carcinoma,Disease
C1336840,Papillary renal cell carcinoma type 2,Disease
C1336841,Type A Lymphomatoid Papulosis,Disease
C1336842,Type B Lymphomatoid Papulosis,Disease
C1336861,Undifferentiated Pancreatic Carcinoma,Disease
C1336862,Parotid Gland Undifferentiated Carcinoma,Disease
C1336878,Ureter Small Cell Carcinoma,Disease
C1336890,Urethral Squamous Cell Carcinoma,Disease
C1336891,Urinary Bladder Inflammatory Myofibroblastic Tumor,Disease
C1336899,Uterine Angiosarcoma,Disease
C1336905,Endometrial Endometrioid Adenocarcinoma,Disease
C1336939,Vaginal Leiomyoma,Disease
C1336970,Visual Manifestations,Disease
C1337011,Well Differentiated Pancreatic Endocrine Tumor,Disease
C1337012,Well-differentiated papillary mesothelioma,Disease
C1337013,Differentiated Thyroid Gland Carcinoma,Disease
C1337014,Grade I Chondrosarcoma,Disease
C1337035,Xanthogranulomatous cholecystitis,Disease
C1337036,Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions,Disease
C1364667,Adrenalitis,Disease
C1366911,Cerebral Cavernous Malformations 1,Disease
C1367420,Kaposiform Hemangioendothelioma,Disease
C1367534,Cellular angiofibroma,Disease
C1367536,Nasopharyngeal Angiofibroma,Disease
C1367539,Giant cell angiofibroma,Disease
C1367554,Adamantinoma,Disease
C1367652,BALT lymphoma,Disease
C1367654,Marginal Zone B-Cell Lymphoma,Disease
C1367774,Eccrine Papillary Adenocarcinoma,Disease
C1367789,Digital papillary eccrine carcinoma of skin,Disease
C1367859,Pineal parenchymal tumor of intermediate differentiation,Disease
C1367970,Pagetoid reticulosis,Disease
C1367972,Phlebitis and thrombophlebitis,Disease
C1368019,Paget Disease,Disease
C1368041,Pancreatic Somatostatinoma,Disease
C1368066,islet cell gastrinoma,Disease
C1368107,Aplastic bone marrow,Disease
C1368237,Solitary Myofibromatosis,Disease
C1368275,Pigmented Basal Cell Carcinoma,Disease
C1368295,Malignant basal cell tumor,Disease
C1368404,Hypopharyngeal Carcinoma,Disease
C1368683,Epithelioma,Disease
C1368771,Burkitt-like lymphoma,Disease
C1368816,Sebaceous adenoma,Disease
C1368821,Ovarian Sclerosing Stromal Tumor,Disease
C1368898,Adult Teratoma,Disease
C1368910,Mature Teratoma,Disease
C1368911,Papillary urothelial carcinoma,Disease
C1368918,Primary serous papillary carcinoma of peritoneum,Disease
C1368920,Atypical Lobular Breast Hyperplasia,Disease
C1369136,Anal cancer metastatic,Disease
C1370419,Ovarian Granulosa Cell Tumor,Disease
C1370446,Plasma cell myeloma recurrent,Disease
C1370468,Scrotal Carcinoma,Disease
C1370500,Tanycytic ependymoma,Disease
C1370507,Cerebellar Liponeurocytoma,Disease
C1370508,Adult Intracranial Germ Cell Tumor,Disease
C1370510,Chordoid meningioma,Disease
C1370657,Soft tissue perineurioma,Disease
C1370658,Intraneural perineurioma,Disease
C1370701,Clear cell hidradenoma,Disease
C1370723,Stromal sarcoma,Disease
C1370800,Bile duct adenocarcinoma,Disease
C1370832,Recurrent Childhood Hepatocellular Carcinoma,Disease
C1370868,"Refractory Chronic Myelogenous Leukemia, BCR-ABL1 Positive",Disease
C1370889,"Liposarcoma, well differentiated",Disease
C1370932,carcinoma of the renal pelvis and ureter,Disease
C1370962,Prostate cancer stage C,Disease
C1377589,Regressing nevus,Disease
C1377610,Peritoneal Mesothelioma,Disease
C1377665,Childhood Central Nervous System Neoplasm,Disease
C1377678,Adult Central Nervous System Neoplasm,Disease
C1377785,Nasal cavity carcinoma,Disease
C1377843,Periosteal Osteosarcoma,Disease
C1377904,refractory carcinoma of the testis,Disease
C1377913,Pleural Mesothelioma,Disease
C1377916,Benign vascular neoplasm,Disease
C1377919,Stage IV Nasopharyngeal Carcinoma,Disease
C1377940,Odontogenic myxofibroma,Disease
C1378050,Oncocytic Neoplasm,Disease
C1378511,Undifferentiated leukemia,Disease
C1378512,Blast cell leukemia,Disease
C1378703,Renal carcinoma,Disease
C1382398,Increased capillary permeability (finding),Disease
C1383860,Cardiac Hypertrophy,Disease
C1384403,Cellular Ependymoma,Disease
C1384406,Secretory meningioma,Disease
C1384408,Microcystic meningioma,Disease
C1384494,Metastatic Carcinoma,Disease
C1384514,Conn Syndrome,Disease
C1384582,Primary testicular failure,Disease
C1384583,Congenital absence of germinal epithelium of testes,Disease
C1384584,Generalized osteoarthritis,Disease
C1384589,Tinea cruris,Disease
C1384590,Hemangiomatosis,Disease
C1384600,Systemic onset juvenile chronic arthritis,Disease
C1384606,Dyspareunia,Disease
C1384641,Cervical spondylosis,Disease
C1384666,hearing impairment,Disease
C1384670,Single umbilical artery,Disease
C1386048,Intrauterine retardation,Disease
C1386091,Acromicria,Disease
C1386135,Acute depression,Disease
C1386553,Caffeine dependence,Disease
C1387005,Penis agenesis,Disease
C1387134,Grass allergy,Disease
C1387164,allergic rhinitis with asthma,Disease
C1387528,Acute haemolytic anaemia,Disease
C1387532,Chronic hemolytic anemia,Disease
C1387805,Episodic paroxysmal anxiety,Disease
C1387925,Abnormality of limbs,Disease
C1388177,Arteriosclerosis of aorta,Disease
C1388201,Ascending aortic rupture,Disease
C1388233,Aneurysm of descending thoracic aorta,Disease
C1389016,ATRIOVENTRICULAR CANAL DEFECT,Disease
C1389018,Atrioventricular Septal Defect,Disease
C1389102,Atrophy of the spinal cord,Disease
C1389113,Generalized amyotrophy,Disease
C1389118,Peroneal muscle atrophy,Disease
C1389273,Lesions in the basal ganglia,Disease
C1389280,Basal ganglia calcification,Disease
C1389289,BB leprosy,Disease
C1389473,Pelvic hypoplasia,Disease
C1389851,Parathyroid hypoplasia,Disease
C1389901,"Biotin-dependent carboxylase deficiency, unspecified",Disease
C1390214,Internal hemorrhage,Disease
C1390474,Increased susceptibility to fractures,Disease
C1390512,Bone xanthoma,Disease
C1391732,Cancer cachexia,Disease
C1391997,Congenital cardiomyopathy,Disease
C1392046,Cardiovascular insufficiency,Disease
C1392104,Coralliform cataract,Disease
C1392110,Crystalline cataract,Disease
C1392224,Centrocytic lymphoma,Disease
C1392616,Nonobstructive chronic pyelonephritis NOS,Disease
C1392786,Cognitive changes,Disease
C1393669,Congenital onychodystrophy,Disease
C1393871,Congenital finger flexion contractures,Disease
C1394030,Coronal hypospadias,Disease
C1394142,Cortical hyperostosis,Disease
C1394213,Crisis state,Disease
C1394254,Cryptitis,Disease
C1394290,Cyanotic heart disease,Disease
C1394320,Endometrial Cyst,Disease
C1394494,Cystocele (female),Disease
C1394891,Intrinsic Factor Deficiency,Disease
C1395088,Nervous system--Degeneration,Disease
C1395264,Deep seated dermatophytosis,Disease
C1395317,Dextrocardia with situs inversus,Disease
C1395512,Placental dysfunction,Disease
C1395674,Bowel diverticulosis,Disease
C1395852,Polydactyly preaxial type 1,Disease
C1396126,Perioral eczema,Disease
C1396740,Epidemic polyarthritis,Disease
C1396772,Hypoplasia of the epiglottis,Disease
C1397139,Calcification of falx cerebri,Disease
C1397307,Cardiac fibrosis,Disease
C1397523,Stapes fixation,Disease
C1397674,Persistent foramen ovale,Disease
C1398301,Short palate,Disease
C1398312,Narrow palate,Disease
C1398522,Cleft palate and bilateral cleft lip,Disease
C1398786,chronic glomerular disease,Disease
C1399128,Growth arrest lines,Disease
C1399226,Ectopic rhythm,Disease
C1399357,Hemiparaesthesia,Disease
C1399358,Hemiparkinsonism,Disease
C1399578,Brain necrosis,Disease
C1399793,skin fold (abnormality),Disease
C1399819,Humoral immunodeficiency,Disease
C1399930,Attention deficit-hyperactivity,Disease
C1400126,Thyroid hypertrophy,Disease
C1400193,Absent pituitary,Disease
C1400201,Pituitary anomalies,Disease
C1400417,Immune complex nephritis,Disease
C1401084,Ovarian Insufficiency,Disease
C1401086,Peripheral Vascular Insufficiency,Disease
C1401162,Carbohydrate intolerance,Disease
C1401781,Short uvula,Disease
C1402291,Pigmented lesions,Disease
C1402294,Primary Lesion,Disease
C1402315,Vascular lesions,Disease
C1403035,Subcutaneous lipoma,Disease
C1403880,Viral meningoencephalitis,Disease
C1403996,Squamous cell metaplasia,Disease
C1404153,Valve anomalies,Disease
C1404521,Limb-girdle myopathy,Disease
C1404837,Drug-induced Nephropathy,Disease
C1404931,Septic peritonitis,Disease
C1405301,"Poliomyelitis, paralytic",Disease
C1405308,Vaccine associated paralytic poliomyelitis,Disease
